hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
7331.4422867118,2017,,CZ0525,,1,1,1
955.37549885113,2017,,CZ0531,,1,1,1
4726.0620974162,2017,,CZ0532,,1,1,1
3092.5314753698,2017,,CZ0533,,1,1,1
527.06807218153,2017,,CZ0534,,1,1,1
3708.7724100178,2017,,CZ0631,,1,1,1
5103.1370863773,2017,,CZ0632,,1,1,1
244.95948746938,2017,,CZ0633,,1,1,1
1792.1146953405,2017,,CZ0634,,1,1,1
2050.7399577167,2017,,CZ0635,,1,1,1
2692.3076923077,2017,,CZ0641,,1,1,1
925.57547397034,2017,,CZ0642,,1,1,1
684.37595052215,2017,,CZ0643,,1,1,1
4188.4816753927,2017,,CZ0644,,1,1,1
1917.9304192685,2017,,CZ0645,,1,1,1
1580.3452855246,2017,,CZ0646,,1,1,1
921.50549572555,2017,,CZ0647,,1,1,1
7451.1250461084,2017,,CZ0711,,1,1,1
2112.8226477935,2017,,CZ0712,,1,1,1
1894.9584746754,2017,,CZ0713,,1,1,1
5431.6002019182,2017,,CZ0714,,1,1,1
5373.4551316497,2017,,CZ0715,,1,1,1
851.5967438948,2017,,CZ0721,,1,1,1
1846.8172869598,2017,,CZ0722,,1,1,1
5876.0873424463,2017,,CZ0723,,1,1,1
4916.1325514796,2017,,CZ0724,,1,1,1
15457.142857143,2017,,CZ0801,,1,1,1
1991.4651493599,2017,,CZ0802,,1,1,1
5221.9178082192,2017,,CZ0803,,1,1,1
2515.9809867235,2017,,CZ0804,,1,1,1
2808.7098375771,2017,,CZ0805,,1,1,1
2105.007488969,2017,,CZ0806,,1,1,1
4112.9357987962,2017,,,CZ010,1,1,1
1499.4300168915,2017,,,CZ020,1,1,1
12510.262324563,2017,,,CZ031,1,1,1
3462.4348019088,2017,,,CZ032,1,1,1
5281.7979100171,2017,,,CZ041,1,1,1
4772.31817438,2017,,,CZ042,1,1,1
3219.9321248241,2017,,,CZ051,1,1,1
4858.9522164652,2017,,,CZ052,1,1,1
2518.0289911001,2017,,,CZ053,1,1,1
2774.7031595895,2017,,,CZ063,1,1,1
1515.4733331917,2017,,,CZ064,1,1,1
3638.8519905003,2017,,,CZ071,1,1,1
3696.3933249596,2017,,,CZ072,1,1,1
3859.2874170479,2017,,,CZ080,1,1,1
3792.6606712824,2017,,,CZ000,1,1,1
10198.812290214,2017,,,CZ010,1,1,15
4018.240697905,2017,,,CZ020,1,1,15
17632.719393283,2017,,,CZ031,1,1,15
8700.1512377617,2017,,,CZ032,1,1,15
9869.5652173913,2017,,,CZ041,1,1,15
9929.0060851927,2017,,,CZ042,1,1,15
6091.1270983213,2017,,,CZ051,1,1,15
8544.1821118203,2017,,,CZ052,1,1,15
7308.3197389886,2017,,,CZ053,1,1,15
8670.9486166008,2017,,,CZ063,1,1,15
5622.9196386115,2017,,,CZ064,1,1,15
6456.9650881438,2017,,,CZ071,1,1,15
5700.2163694695,2017,,,CZ072,1,1,15
6277.9467000537,2017,,,CZ080,1,1,15
7822.9853348114,2017,,,CZ000,1,1,15
10198.812290214,2017,,CZ0100,,1,1,15
3236.0984503191,2017,,CZ0201,,1,1,15
6920.0779727096,2017,,CZ0202,,1,1,15
5008.347245409,2017,,CZ0203,,1,1,15
3619.4895591647,2017,,CZ0204,,1,1,15
3156.6408576534,2017,,CZ0205,,1,1,15
1407.884151247,2017,,CZ0206,,1,1,15
1151.9078473722,2017,,CZ0207,,1,1,15
8256.0706401766,2017,,CZ0208,,1,1,15
4151.9879214897,2017,,CZ0209,,1,1,15
0,2017,,CZ020A,,1,1,15
6749.4181536074,2017,,CZ020B,,1,1,15
7951.8072289157,2017,,CZ020C,,1,1,15
23701.979045402,2017,,CZ0311,,1,1,15
26991.441737986,2017,,CZ0312,,1,1,15
6705.935659266,2017,,CZ0313,,1,1,15
33783.783783784,2017,,CZ0314,,1,1,15
18867.924528302,2017,,CZ0315,,1,1,15
5901.8567639257,2017,,CZ0316,,1,1,15
6370.2436938863,2017,,CZ0317,,1,1,15
8750.8821453776,2017,,CZ0321,,1,1,15
27981.882234524,2017,,CZ0322,,1,1,15
3655.1339285714,2017,,CZ0323,,1,1,15
4439.7463002114,2017,,CZ0324,,1,1,15
5671.8061674009,2017,,CZ0325,,1,1,15
6672.8452270621,2017,,CZ0326,,1,1,15
3489.2942109437,2017,,CZ0327,,1,1,15
8505.7471264368,2017,,CZ0411,,1,1,15
16178.194607268,2017,,CZ0412,,1,1,15
3785.7802400739,2017,,CZ0413,,1,1,15
4399.0086741016,2017,,CZ0421,,1,1,15
21278.721278721,2017,,CZ0422,,1,1,15
5463.0969609262,2017,,CZ0423,,1,1,15
1977.9208831647,2017,,CZ0424,,1,1,15
17826.887661142,2017,,CZ0425,,1,1,15
4609.6904441454,2017,,CZ0426,,1,1,15
12639.664804469,2017,,CZ0427,,1,1,15
4023.6686390533,2017,,CZ0511,,1,1,15
4596.0328979197,2017,,CZ0512,,1,1,15
9783.4022876612,2017,,CZ0513,,1,1,15
2100.3500583431,2017,,CZ0514,,1,1,15
6897.4993129981,2017,,CZ0521,,1,1,15
10451.04510451,2017,,CZ0522,,1,1,15
3144.1994940369,2017,,CZ0523,,1,1,15
5992.7045336113,2017,,CZ0524,,1,1,15
16363.636363636,2017,,CZ0525,,1,1,15
1857.7075098814,2017,,CZ0531,,1,1,15
13817.393660255,2017,,CZ0532,,1,1,15
6715.2724481965,2017,,CZ0533,,1,1,15
4777.1628313428,2017,,CZ0534,,1,1,15
7671.601615074,2017,,CZ0631,,1,1,15
22035.225048924,2017,,CZ0632,,1,1,15
523.56020942408,2017,,CZ0633,,1,1,15
3944.9199851135,2017,,CZ0634,,1,1,15
6905.8903182126,2017,,CZ0635,,1,1,15
15359.070153591,2017,,CZ0641,,1,1,15
2554.9016793455,2017,,CZ0642,,1,1,15
621.86559679037,2017,,CZ0643,,1,1,15
12876.506024096,2017,,CZ0644,,1,1,15
7438.0165289256,2017,,CZ0645,,1,1,15
3828.7153652393,2017,,CZ0646,,1,1,15
5908.2568807339,2017,,CZ0647,,1,1,15
5919.0031152648,2017,,CZ0711,,1,1,15
4889.5899053628,2017,,CZ0712,,1,1,15
6280,2017,,CZ0713,,1,1,15
10049.916805324,2017,,CZ0714,,1,1,15
5811.9658119658,2017,,CZ0715,,1,1,15
4387.7977434183,2017,,CZ0721,,1,1,15
2589.7035881435,2017,,CZ0722,,1,1,15
8934.7079037801,2017,,CZ0723,,1,1,15
6121.0294458613,2017,,CZ0724,,1,1,15
22575.03262288,2017,,CZ0801,,1,1,15
4170.8043694141,2017,,CZ0802,,1,1,15
5720.6665521388,2017,,CZ0803,,1,1,15
6855.3982792118,2017,,CZ0804,,1,1,15
4881.6206980718,2017,,CZ0805,,1,1,15
3464.7887323944,2017,,CZ0806,,1,1,15
10198.812290214,2017,1000,,,1,1,15
447.09388971684,2017,2101,,,1,1,15
0,2017,2102,,,1,1,15
2447.117378681,2017,2103,,,1,1,15
9169.5501730104,2017,2104,,,1,1,15
0,2017,2105,,,1,1,15
3146.0674157303,2017,2106,,,1,1,15
5465.5870445344,2017,2107,,,1,1,15
21225.710014948,2017,2108,,,1,1,15
4644.1947565543,2017,2109,,,1,1,15
3638.4309266629,2017,2110,,,1,1,15
0,2017,2111,,,1,1,15
0,2017,2112,,,1,1,15
21138.211382114,2017,2113,,,1,1,15
3326.6129032258,2017,2114,,,1,1,15
1322.860686234,2017,2115,,,1,1,15
0,2017,2116,,,1,1,15
269.54177897574,2017,2117,,,1,1,15
5217.3913043478,2017,2118,,,1,1,15
1321.5859030837,2017,2119,,,1,1,15
8031.5997366689,2017,2120,,,1,1,15
7958.1993569132,2017,2121,,,1,1,15
6834.3004513217,2017,2122,,,1,1,15
4432.6241134752,2017,2123,,,1,1,15
6047.5161987041,2017,2124,,,1,1,15
10961.214165261,2017,2125,,,1,1,15
0,2017,2126,,,1,1,15
1242.2360248447,2017,3101,,,1,1,15
28121.420389462,2017,3102,,,1,1,15
41289.023162135,2017,3103,,,1,1,15
0,2017,3104,,,1,1,15
13008.849557522,2017,3105,,,1,1,15
0,2017,3106,,,1,1,15
10837.438423645,2017,3107,,,1,1,15
41407.528641571,2017,3108,,,1,1,15
24137.931034483,2017,3109,,,1,1,15
2479.3388429752,2017,3110,,,1,1,15
7298.4749455338,2017,3111,,,1,1,15
7393.4160820291,2017,3112,,,1,1,15
0,2017,3113,,,1,1,15
173.61111111111,2017,3114,,,1,1,15
10650.887573964,2017,3115,,,1,1,15
8604.6511627907,2017,3116,,,1,1,15
6691.4498141264,2017,3117,,,1,1,15
0,2017,3201,,,1,1,15
13080.168776371,2017,3202,,,1,1,15
7806.6914498141,2017,3203,,,1,1,15
0,2017,3204,,,1,1,15
29645.635263613,2017,3205,,,1,1,15
0,2017,3206,,,1,1,15
0,2017,3207,,,1,1,15
7904.8349961627,2017,3208,,,1,1,15
3639.8999722145,2017,3209,,,1,1,15
968.99224806202,2017,3210,,,1,1,15
6685.2367688022,2017,3211,,,1,1,15
11111.111111111,2017,3212,,,1,1,15
3367.8756476684,2017,3213,,,1,1,15
34408.602150538,2017,3214,,,1,1,15
3559.1274397245,2017,3215,,,1,1,15
0,2017,4101,,,1,1,15
9840.2018502944,2017,4102,,,1,1,15
20144.628099174,2017,4103,,,1,1,15
1547.9876160991,2017,4104,,,1,1,15
12099.644128114,2017,4105,,,1,1,15
3852.3274478331,2017,4106,,,1,1,15
4177.9706999457,2017,4107,,,1,1,15
0,2017,4201,,,1,1,15
7630.3062869425,2017,4202,,,1,1,15
19969.434538971,2017,4203,,,1,1,15
23750,2017,4204,,,1,1,15
2964.5697758496,2017,4205,,,1,1,15
49602.724177072,2017,4206,,,1,1,15
1145.0381679389,2017,4207,,,1,1,15
3779.5275590551,2017,4208,,,1,1,15
2561.3079019074,2017,4209,,,1,1,15
1157.4074074074,2017,4210,,,1,1,15
11528.150134048,2017,4211,,,1,1,15
0,2017,4212,,,1,1,15
5753.8849223016,2017,4213,,,1,1,15
12644.079636745,2017,4214,,,1,1,15
0,2017,4215,,,1,1,15
3751.8037518038,2017,4216,,,1,1,15
5448.7179487179,2017,5101,,,1,1,15
2962.962962963,2017,5102,,,1,1,15
7692.3076923077,2017,5103,,,1,1,15
3958.6919104991,2017,5104,,,1,1,15
11502.559470039,2017,5105,,,1,1,15
0,2017,5106,,,1,1,15
1546.3917525773,2017,5107,,,1,1,15
0,2017,5108,,,1,1,15
559.44055944056,2017,5109,,,1,1,15
0,2017,5110,,,1,1,15
3678.1609195402,2017,5201,,,1,1,15
0,2017,5202,,,1,1,15
58881.578947368,2017,5203,,,1,1,15
15550.755939525,2017,5204,,,1,1,15
5323.7858032379,2017,5205,,,1,1,15
0,2017,5206,,,1,1,15
6308.8512241055,2017,5207,,,1,1,15
797.44816586922,2017,5208,,,1,1,15
4021.4477211796,2017,5209,,,1,1,15
17346.93877551,2017,5210,,,1,1,15
3405.572755418,2017,5211,,,1,1,15
18867.924528302,2017,5212,,,1,1,15
13767.209011264,2017,5213,,,1,1,15
4614.412136536,2017,5214,,,1,1,15
5514.1579731744,2017,5215,,,1,1,15
31685.393258427,2017,5301,,,1,1,15
7448.7895716946,2017,5302,,,1,1,15
0,2017,5303,,,1,1,15
351.58211953792,2017,5304,,,1,1,15
0,2017,5305,,,1,1,15
0,2017,5306,,,1,1,15
14977.973568282,2017,5307,,,1,1,15
6144.3932411674,2017,5308,,,1,1,15
18784.53038674,2017,5309,,,1,1,15
0,2017,5310,,,1,1,15
0,2017,5311,,,1,1,15
4376.6578249337,2017,5312,,,1,1,15
0,2017,5313,,,1,1,15
612.74509803922,2017,5314,,,1,1,15
2462.3803009576,2017,5315,,,1,1,15
1832.9938900204,2017,6101,,,1,1,15
12900.575184881,2017,6102,,,1,1,15
995.02487562189,2017,6103,,,1,1,15
0,2017,6104,,,1,1,15
24855.7478917,2017,6105,,,1,1,15
1194.5392491468,2017,6106,,,1,1,15
1360.5442176871,2017,6107,,,1,1,15
15885.947046843,2017,6108,,,1,1,15
0,2017,6109,,,1,1,15
461.68051708218,2017,6110,,,1,1,15
3118.0400890869,2017,6111,,,1,1,15
974.02597402597,2017,6112,,,1,1,15
5245.7205963556,2017,6113,,,1,1,15
12857.142857143,2017,6114,,,1,1,15
0,2017,6115,,,1,1,15
27280.477408355,2017,6201,,,1,1,15
4038.7722132472,2017,6202,,,1,1,15
2553.8020086083,2017,6203,,,1,1,15
15684.830633284,2017,6204,,,1,1,15
0,2017,6205,,,1,1,15
18133.535660091,2017,6206,,,1,1,15
11191.335740072,2017,6207,,,1,1,15
1071.4285714286,2017,6208,,,1,1,15
354.60992907801,2017,6209,,,1,1,15
0,2017,6210,,,1,1,15
7725.321888412,2017,6211,,,1,1,15
8317.9297597043,2017,6212,,,1,1,15
0,2017,6213,,,1,1,15
4136.690647482,2017,6214,,,1,1,15
7740.5857740586,2017,6215,,,1,1,15
0,2017,6216,,,1,1,15
0,2017,6217,,,1,1,15
2485.8757062147,2017,6218,,,1,1,15
3406.1135371179,2017,6219,,,1,1,15
5311.3553113553,2017,6220,,,1,1,15
0,2017,6221,,,1,1,15
8896.7971530249,2017,7101,,,1,1,15
5919.0031152648,2017,7102,,,1,1,15
0,2017,7103,,,1,1,15
0,2017,7104,,,1,1,15
3832.1167883212,2017,7105,,,1,1,15
0,2017,7106,,,1,1,15
5420.2898550725,2017,7107,,,1,1,15
6999.5541685243,2017,7108,,,1,1,15
12513.781697905,2017,7109,,,1,1,15
3333.3333333333,2017,7110,,,1,1,15
3450.2923976608,2017,7111,,,1,1,15
4158.4158415842,2017,7112,,,1,1,15
14434.33029909,2017,7113,,,1,1,15
14366.197183099,2017,7201,,,1,1,15
996.01593625498,2017,7202,,,1,1,15
3190.1041666667,2017,7203,,,1,1,15
0,2017,7204,,,1,1,15
2173.9130434783,2017,7205,,,1,1,15
5882.3529411765,2017,7206,,,1,1,15
1102.3622047244,2017,7207,,,1,1,15
4754.6012269939,2017,7208,,,1,1,15
20361.990950226,2017,7209,,,1,1,15
1445.0867052023,2017,7210,,,1,1,15
0,2017,7211,,,1,1,15
15189.873417722,2017,7212,,,1,1,15
5450.1216545012,2017,7213,,,1,1,15
13070.866141732,2017,8101,,,1,1,15
862.06896551724,2017,8102,,,1,1,15
2524.6981339188,2017,8103,,,1,1,15
4846.5266558966,2017,8104,,,1,1,15
0,2017,8105,,,1,1,15
3501.9455252918,2017,8106,,,1,1,15
6026.3653483992,2017,8107,,,1,1,15
11319.796954315,2017,8108,,,1,1,15
208.98641588297,2017,8109,,,1,1,15
0,2017,8110,,,1,1,15
1315.7894736842,2017,8111,,,1,1,15
4065.0406504065,2017,8112,,,1,1,15
27868.852459016,2017,8113,,,1,1,15
48616.600790514,2017,8114,,,1,1,15
7705.9344552702,2017,8115,,,1,1,15
8767.7725118483,2017,8116,,,1,1,15
2654.1095890411,2017,8117,,,1,1,15
5902.004454343,2017,8118,,,1,1,15
3463.3253554836,2017,8119,,,1,1,15
1069.5187165775,2017,8120,,,1,1,15
6646.5256797583,2017,8121,,,1,1,15
0,2017,8122,,,1,1,15
10995.686239986,2016,,CZ0100,,1,1,15
2566.4527956004,2016,,CZ0201,,1,1,15
6650,2016,,CZ0202,,1,1,15
4161.9479048698,2016,,CZ0203,,1,1,15
4897.7650974798,2016,,CZ0204,,1,1,15
10995.686239986,2016,1000,,,1,1,15
453.51473922902,2016,2101,,,1,1,15
74.571215510813,2016,2102,,,1,1,15
2887.1391076115,2016,2103,,,1,1,15
20411.66380789,2016,2104,,,1,1,15
0,2016,2105,,,1,1,15
13181.818181818,2016,2106,,,1,1,15
6004.1407867495,2016,2107,,,1,1,15
20000,2016,2108,,,1,1,15
4285.1725445582,2016,2109,,,1,1,15
2639.2961876833,2016,2110,,,1,1,15
32142.857142857,2016,2111,,,1,1,15
0,2016,2112,,,1,1,15
22895.622895623,2016,2113,,,1,1,15
3367.3469387755,2016,2114,,,1,1,15
1144.5527766003,2016,2115,,,1,1,15
1685.393258427,2016,2116,,,1,1,15
1226.1580381471,2016,2117,,,1,1,15
6502.2421524664,2016,2118,,,1,1,15
9153.9528432732,2016,2119,,,1,1,15
15820.3125,2016,2120,,,1,1,15
6012.6582278481,2016,2121,,,1,1,15
6792.1990585071,2016,2122,,,1,1,15
4456.3279857398,2016,2123,,,1,1,15
3786.1915367483,2016,2124,,,1,1,15
8319.4675540765,2016,2125,,,1,1,15
0,2016,2126,,,1,1,15
6603.7735849057,2016,3101,,,1,1,15
35447.106954997,2016,3102,,,1,1,15
40830.800405268,2016,3103,,,1,1,15
200.40080160321,2016,3104,,,1,1,15
12032.085561497,2016,3105,,,1,1,15
0,2016,3106,,,1,1,15
9601.8735362998,2016,3107,,,1,1,15
42565.359477124,2016,3108,,,1,1,15
22301.304863582,2016,3109,,,1,1,15
1204.8192771084,2016,3110,,,1,1,15
6918.9189189189,2016,3111,,,1,1,15
19500.271591526,2016,3112,,,1,1,15
0,2016,3113,,,1,1,15
1576.1821366025,2016,3114,,,1,1,15
8059.7014925373,2016,3115,,,1,1,15
7038.8349514563,2016,3116,,,1,1,15
0,2016,3117,,,1,1,15
719.42446043165,2016,3201,,,1,1,15
13854.166666667,2016,3202,,,1,1,15
13207.547169811,2016,3203,,,1,1,15
0,2016,3204,,,1,1,15
24377.224199288,2016,3205,,,1,1,15
4854.3689320388,2016,3206,,,1,1,15
0,2016,3207,,,1,1,15
5794.8316366484,2016,3208,,,1,1,15
9522.4639728737,2016,3209,,,1,1,15
375.23452157599,2016,3210,,,1,1,15
10190.476190476,2016,3211,,,1,1,15
11385.199240987,2016,3212,,,1,1,15
4450.2617801047,2016,3213,,,1,1,15
43243.243243243,2016,3214,,,1,1,15
2921.3483146067,2016,3215,,,1,1,15
0,2016,4101,,,1,1,15
11830.742659758,2016,4102,,,1,1,15
15204.981837052,2016,4103,,,1,1,15
1780.4154302671,2016,4104,,,1,1,15
116464.47140381,2016,4105,,,1,1,15
4244.4821731749,2016,4106,,,1,1,15
6102.7837259101,2016,4107,,,1,1,15
341.88034188034,2016,4201,,,1,1,15
13192.182410423,2016,4202,,,1,1,15
20954.356846473,2016,4203,,,1,1,15
21560.975609756,2016,4204,,,1,1,15
4215.1162790698,2016,4205,,,1,1,15
30679.156908665,2016,4206,,,1,1,15
1846.452866861,2016,4207,,,1,1,15
4258.6750788644,2016,4208,,,1,1,15
1363.1406761178,2016,4209,,,1,1,15
6928.4064665127,2016,4210,,,1,1,15
11895.424836601,2016,4211,,,1,1,15
4032.2580645161,2016,4212,,,1,1,15
5424.7266610597,2016,4213,,,1,1,15
12567.132116004,2016,4214,,,1,1,15
4444.4444444444,2016,4215,,,1,1,15
2970.297029703,2016,4216,,,1,1,15
21804.903495044,2016,5101,,,1,1,15
2749.6382054993,2016,5102,,,1,1,15
8278.1456953642,2016,5103,,,1,1,15
5017.3010380623,2016,5104,,,1,1,15
12024.539877301,2016,5105,,,1,1,15
7633.5877862595,2016,5106,,,1,1,15
7478.2608695652,2016,5107,,,1,1,15
9904.7619047619,2016,5108,,,1,1,15
1131.5417256011,2016,5109,,,1,1,15
19696.96969697,2016,5110,,,1,1,15
2816.9014084507,2016,5201,,,1,1,15
13709.677419355,2016,5202,,,1,1,15
32733.224222586,2016,5203,,,1,1,15
22943.722943723,2016,5204,,,1,1,15
9642.3017107309,2016,5205,,,1,1,15
4770.9923664122,2016,5206,,,1,1,15
21246.458923513,2016,5207,,,1,1,15
1288.2447665056,2016,5208,,,1,1,15
3473.6138944556,2016,5209,,,1,1,15
6644.5182724252,2016,5210,,,1,1,15
7100.5917159763,2016,5211,,,1,1,15
27356.32183908,2016,5212,,,1,1,15
12851.897184823,2016,5213,,,1,1,15
10325.406758448,2016,5214,,,1,1,15
10256.41025641,2016,5215,,,1,1,15
451.46726862302,2016,5301,,,1,1,15
7894.7368421053,2016,5302,,,1,1,15
26666.666666667,2016,5303,,,1,1,15
1345.2914798206,2016,5304,,,1,1,15
0,2016,5305,,,1,1,15
0,2016,5306,,,1,1,15
7203.3898305085,2016,5307,,,1,1,15
7090.1033973412,2016,5308,,,1,1,15
9053.9541759054,2016,5309,,,1,1,15
16266.173752311,2016,5310,,,1,1,15
5232.5581395349,2016,5311,,,1,1,15
2628.1208935611,2016,5312,,,1,1,15
0,2016,5313,,,1,1,15
8243.7275985663,2016,5314,,,1,1,15
2609.8901098901,2016,5315,,,1,1,15
1596.8063872255,2016,6101,,,1,1,15
13414.634146341,2016,6102,,,1,1,15
12051.282051282,2016,6103,,,1,1,15
5535.7142857143,2016,6104,,,1,1,15
38955.823293173,2016,6105,,,1,1,15
0,2016,6106,,,1,1,15
7236.8421052632,2016,6107,,,1,1,15
15463.917525773,2016,6108,,,1,1,15
2183.4061135371,2016,6109,,,1,1,15
2538.5312783318,2016,6110,,,1,1,15
6487.6957494407,2016,6111,,,1,1,15
6666.6666666667,2016,6112,,,1,1,15
4964.5390070922,2016,6113,,,1,1,15
12192.513368984,2016,6114,,,1,1,15
12220.149253731,2016,6115,,,1,1,15
11271.186440678,2016,6201,,,1,1,15
4113.9240506329,2016,6202,,,1,1,15
8635.300993571,2016,6203,,,1,1,15
17862.371888726,2016,6204,,,1,1,15
0,2016,6205,,,1,1,15
15048.908954101,2016,6206,,,1,1,15
9741.7840375587,2016,6207,,,1,1,15
1050.7880910683,2016,6208,,,1,1,15
936.32958801498,2016,6209,,,1,1,15
0,2016,6210,,,1,1,15
8666.6666666667,2016,6211,,,1,1,15
5704.0998217469,2016,6212,,,1,1,15
986.84210526316,2016,6213,,,1,1,15
4136.690647482,2016,6214,,,1,1,15
11894.273127753,2016,6215,,,1,1,15
0,2016,6216,,,1,1,15
0,2016,6217,,,1,1,15
5685.618729097,2016,6218,,,1,1,15
5599.3000874891,2016,6219,,,1,1,15
8502.9398462234,2016,6220,,,1,1,15
1846.9656992084,2016,6221,,,1,1,15
8111.3801452785,2016,7101,,,1,1,15
2772.0739219713,2016,7102,,,1,1,15
1930.5019305019,2016,7103,,,1,1,15
0,2016,7104,,,1,1,15
6457.5645756458,2016,7105,,,1,1,15
0,2016,7106,,,1,1,15
6132.6291079812,2016,7107,,,1,1,15
7598.3717774763,2016,7108,,,1,1,15
18763.676148796,2016,7109,,,1,1,15
5156.5377532228,2016,7110,,,1,1,15
6693.3638443936,2016,7111,,,1,1,15
6102.3622047244,2016,7112,,,1,1,15
898.58793324775,2016,7113,,,1,1,15
15041.782729805,2016,7201,,,1,1,15
784.3137254902,2016,7202,,,1,1,15
5129.8701298701,2016,7203,,,1,1,15
1856.1484918794,2016,7204,,,1,1,15
7058.8235294118,2016,7205,,,1,1,15
22680.412371134,2016,7206,,,1,1,15
4718.9819724284,2016,7207,,,1,1,15
5087.3196659074,2016,7208,,,1,1,15
22794.117647059,2016,7209,,,1,1,15
4610.9510086455,2016,7210,,,1,1,15
970.87378640777,2016,7211,,,1,1,15
4378.6982248521,2016,7212,,,1,1,15
8772.7944800394,2016,7213,,,1,1,15
9177.2151898734,2016,8101,,,1,1,15
1534.8288075561,2016,8102,,,1,1,15
4983.7486457205,2016,8103,,,1,1,15
4193.5483870968,2016,8104,,,1,1,15
0,2016,8105,,,1,1,15
2806.6128412149,2016,8106,,,1,1,15
18114.6025878,2016,8107,,,1,1,15
12255.14816675,2016,8108,,,1,1,15
205.54984583762,2016,8109,,,1,1,15
13920,2016,8110,,,1,1,15
3649.6350364964,2016,8111,,,1,1,15
4468.7189672294,2016,8112,,,1,1,15
36220.472440945,2016,8113,,,1,1,15
20058.139534884,2016,8114,,,1,1,15
8006.9625761532,2016,8115,,,1,1,15
8604.6511627907,2016,8116,,,1,1,15
5027.6949296975,2016,8117,,,1,1,15
27886.710239651,2016,8118,,,1,1,15
6115.0070126227,2016,8119,,,1,1,15
1061.0079575597,2016,8120,,,1,1,15
4595.9970348406,2016,8121,,,1,1,15
6382.9787234043,2016,8122,,,1,1,15
7142.8571428571,2016,,CZ0205,,1,1,15
11311.475409836,2016,,CZ0206,,1,1,15
1215.9174649963,2016,,CZ0207,,1,1,15
11535.04880213,2016,,CZ0208,,1,1,15
4422.6694915254,2016,,CZ0209,,1,1,15
0,2016,,CZ020A,,1,1,15
11507.167764432,2016,,CZ020B,,1,1,15
5993.690851735,2016,,CZ020C,,1,1,15
29328.287606433,2016,,CZ0311,,1,1,15
26724.137931034,2016,,CZ0312,,1,1,15
6614.9635036496,2016,,CZ0313,,1,1,15
34060.606060606,2016,,CZ0314,,1,1,15
17290.836653386,2016,,CZ0315,,1,1,15
5595.7867017775,2016,,CZ0316,,1,1,15
15598.290598291,2016,,CZ0317,,1,1,15
9294.1998602376,2016,,CZ0321,,1,1,15
28255.275347401,2016,,CZ0322,,1,1,15
9538.635720351,2016,,CZ0323,,1,1,15
4494.3820224719,2016,,CZ0324,,1,1,15
5515.3203342618,2016,,CZ0325,,1,1,15
10200.190657769,2016,,CZ0326,,1,1,15
3372.5490196078,2016,,CZ0327,,1,1,15
37715.617715618,2016,,CZ0411,,1,1,15
12634.088200238,2016,,CZ0412,,1,1,15
5442.1768707483,2016,,CZ0413,,1,1,15
9375,2016,,CZ0421,,1,1,15
21150.592216582,2016,,CZ0422,,1,1,15
6337.7745768815,2016,,CZ0423,,1,1,15
3239.241092087,2016,,CZ0424,,1,1,15
10669.144981413,2016,,CZ0425,,1,1,15
4413.7466307278,2016,,CZ0426,,1,1,15
12558.139534884,2016,,CZ0427,,1,1,15
18153.607447634,2016,,CZ0511,,1,1,15
9951.2195121951,2016,,CZ0512,,1,1,15
10130.638402761,2016,,CZ0513,,1,1,15
4719.7640117994,2016,,CZ0514,,1,1,15
11763.092953112,2016,,CZ0521,,1,1,15
19285.714285714,2016,,CZ0522,,1,1,15
4053.0846484935,2016,,CZ0523,,1,1,15
9368.5300207039,2016,,CZ0524,,1,1,15
15055.632823366,2016,,CZ0525,,1,1,15
2716.5354330709,2016,,CZ0531,,1,1,15
10669.569951007,2016,,CZ0532,,1,1,15
7692.3076923077,2016,,CZ0533,,1,1,15
2628.5046728972,2016,,CZ0534,,1,1,15
10004.446420631,2016,,CZ0631,,1,1,15
34906.39625585,2016,,CZ0632,,1,1,15
4645.7607433217,2016,,CZ0633,,1,1,15
4119.5771053591,2016,,CZ0634,,1,1,15
10962.56684492,2016,,CZ0635,,1,1,15
7569.558101473,2016,,CZ0641,,1,1,15
8640.350877193,2016,,CZ0642,,1,1,15
1031.7620878009,2016,,CZ0643,,1,1,15
13723.284589426,2016,,CZ0644,,1,1,15
7094.4036178632,2016,,CZ0645,,1,1,15
5989.847715736,2016,,CZ0646,,1,1,15
7933.6458708979,2016,,CZ0647,,1,1,15
2772.0739219713,2016,,CZ0711,,1,1,15
6058.7882423515,2016,,CZ0712,,1,1,15
7004.048582996,2016,,CZ0713,,1,1,15
13662.112629124,2016,,CZ0714,,1,1,15
4169.4687289845,2016,,CZ0715,,1,1,15
5679.9336650083,2016,,CZ0721,,1,1,15
4873.4770384255,2016,,CZ0722,,1,1,15
8434.7579960374,2016,,CZ0723,,1,1,15
9300.6993006993,2016,,CZ0724,,1,1,15
11030.042918455,2016,,CZ0801,,1,1,15
6251.2209415902,2016,,CZ0802,,1,1,15
10098.605916355,2016,,CZ0803,,1,1,15
6347.4692202462,2016,,CZ0804,,1,1,15
7820.0192492782,2016,,CZ0805,,1,1,15
6113.2922041503,2016,,CZ0806,,1,1,15
10995.686239986,2016,,,CZ010,1,1,15
5629.2844358896,2016,,,CZ020,1,1,15
20534.985025864,2016,,,CZ031,1,1,15
10698.795180723,2016,,,CZ032,1,1,15
18159.312654725,2016,,,CZ041,1,1,15
9925.3044101095,2016,,,CZ042,1,1,15
11204.238921002,2016,,,CZ051,1,1,15
